d001.s039.t013	d001.s039.t013	bn:03099895n	bn:03466887n	wiki:calcolatrice_(mac_os)	wiki:calcolatrice_(windows)			
d001.s039.t013	d001.s039.t014	bn:02710162n						
d001.s039.t015	d001.s039.t015	bn:00083141v						
d001.s039.t017	d001.s039.t017	bn:00048027n	bn:00049910n	wiki:gergo	wiki:linguaggio			
d001.s039.t018	d001.s039.t018	bn:03313895n	wiki:mathml					
d001.s040.t003	d001.s040.t003	bn:00114055r						
d001.s040.t005	d001.s040.t005	bn:00082489v						
d001.s040.t007	d001.s040.t007	bn:00030627n	bn:00036822n					
d001.s040.t008	d001.s040.t008	bn:00082705v						
d001.s040.t009	d001.s040.t009	bn:03313895n	wiki:mathml					
d001.s040.t013	d001.s040.t013	bn:00082705v	bn:00082711v					
d001.s040.t018	d001.s040.t018	bn:00052194n						
d001.s040.t020	d001.s040.t020	bn:00007498n	bn:00020452n	bn:00049376n	wiki:conoscenza	wiki:consapevolezza	wiki:coscienza_(psicologia)	wiki:know-how
d001.s040.t021	d001.s040.t021	bn:00106488a						
d001.s041.t001	d001.s041.t001	bn:00045772n	wiki:immagine					
d001.s041.t003	d001.s041.t003	bn:00081292n	wiki:finestra_(informatica)					
d001.s041.t004	d001.s041.t004	bn:00099598a	bn:00106332a					
d001.s041.t006	d001.s041.t006	bn:08534138n						
d001.s041.t007	d001.s041.t007	bn:00081292n	wiki:finestra_(informatica)					
d001.s041.t008	d001.s041.t008	bn:00099598a	bn:00106332a					
d001.s041.t010	d001.s041.t010	bn:08534138n						
d001.s041.t012	d001.s041.t012	bn:00081292n	wiki:finestra_(informatica)					
d001.s041.t013	d001.s041.t013	bn:00099598a	bn:00106332a					
d001.s041.t015	d001.s041.t015	bn:08534138n						
d001.s041.t017	d001.s041.t017	bn:00085487v						
d001.s041.t020	d001.s041.t020	bn:00120018n	wiki:navigazione_a_schede					
d001.s041.t021	d001.s041.t021	bn:00019751n	bn:00020949n	bn:00022002n	wiki:interfaccia_a_riga_di_comando			
d001.s041.t024	d001.s041.t024	bn:00120018n	wiki:navigazione_a_schede					
d001.s041.t025	d001.s041.t025	bn:00780722n	wiki:bidimensionalità					
d001.s041.t028	d001.s041.t028	bn:00120018n	wiki:navigazione_a_schede					
d001.s041.t029	d001.s041.t029	bn:01656647n	wiki:3d					
d001.s041.t032	d001.s041.t032	bn:00120018n	wiki:navigazione_a_schede					
d001.s041.t033	d001.s041.t033	bn:00026967n	wiki:dizionario					
d001.s042.t003	d001.s042.t003	bn:00120018n	wiki:navigazione_a_schede					
d001.s042.t005	d001.s042.t005	bn:00088204v						
d001.s042.t007	d001.s042.t007	bn:00034274n	wiki:campo_(informatica)					
d001.s042.t011	d001.s042.t011	bn:00093281v	bn:00095847v					
d001.s042.t013	d001.s042.t013	bn:00036821n	wiki:funzione_(matematica)	wiki:mappa_(matematica)				
d001.s042.t015	d001.s042.t015	bn:00085334v	bn:00087106v	bn:00087107v	bn:00087108v			
d001.s042.t016	d001.s042.t016	bn:00014688n	bn:00014689n	wiki:calcolo_(matematica)				
d001.s043.t002	d001.s043.t002	bn:00086682v	bn:00095802v					
d001.s043.t003	d001.s043.t003	bn:00082727v	bn:00084681v	bn:00095375v				
d001.s043.t005	d001.s043.t005	bn:00088629v						
d001.s043.t008	d001.s043.t008	bn:00076919n	bn:00076924n					
d001.s043.t009	d001.s043.t009	bn:00098274a						
d001.s043.t011	d001.s043.t011	bn:00085334v	bn:00087106v	bn:00087107v	bn:00087108v			
d001.s043.t013	d001.s043.t013	bn:00082727v	bn:00092443v	bn:00095375v				
d001.s043.t018	d001.s043.t018	bn:00087594v	bn:00087681v					
d001.s043.t020	d001.s043.t020	bn:00084772v	bn:00084785v	bn:00085761v				
d001.s043.t022	d001.s043.t022	bn:03313895n	wiki:mathml					
d001.s043.t028	d001.s043.t028	bn:00104964a	bn:00107182a	bn:00107194a				
d001.s043.t029	d001.s043.t029	bn:00090141v	bn:00090143v					
d001.s043.t030	d001.s043.t030	bn:03313895n	wiki:mathml					
d001.s044.t002	d001.s044.t002	bn:00083141v						
d001.s044.t004	d001.s044.t004	bn:02561609n	wiki:sintassi_(informatica)					
d001.s044.t005	d001.s044.t005	bn:00116297r						
d001.s044.t007	d001.s044.t007	bn:00021164n	wiki:senso_comune					
d001.s044.t007	d001.s044.t008	bn:00021164n	wiki:senso_comune					
d001.s044.t008	d001.s044.t008	bn:00100090a	bn:00100091a	bn:00100093a				
d001.s044.t014	d001.s044.t014	bn:00101358a						
d001.s045.t002	d001.s045.t002	bn:00088817v						
d001.s045.t004	d001.s045.t004	bn:00023260n						
d001.s045.t006	d001.s045.t006	bn:02561609n	wiki:sintassi_(informatica)					
d001.s045.t008	d001.s045.t008	bn:03857246n	wiki:maxima					
d001.s045.t011	d001.s045.t011	bn:03668936n	wiki:maple					
d001.s045.t014	d001.s045.t014	bn:00001965n	bn:00081410n					
d001.s045.t017	d001.s045.t017	bn:00115313r	bn:00116771r	bn:00117174r				
d001.s045.t018	d001.s045.t018	bn:00096782a	bn:00110647a					
d001.s045.t025	d001.s045.t025	bn:00001296n	wiki:addizione	wiki:sommatoria				
d001.s045.t027	d001.s045.t027	bn:00055233n	wiki:più	wiki:sottrazione				
d001.s045.t029	d001.s045.t029	bn:00056300n	wiki:moltiplicazione	wiki:per_(matematica)				
d001.s045.t031	d001.s045.t031	bn:00027919n	wiki:divisione_(matematica)					
d001.s045.t037	d001.s045.t039	bn:00032362n	wiki:potenza_(matematica)					
d001.s045.t039	d001.s045.t039	bn:00032355n	bn:00032362n	wiki:potenza_(matematica)				
d001.s045.t042	d001.s045.t042	bn:00082705v	bn:00082711v					
d001.s046.t003	d001.s046.t003	bn:00108829a						
d001.s046.t004	d001.s046.t004	bn:00082705v	bn:00082711v					
d001.s046.t007	d001.s046.t007	bn:02529895n	wiki:unicode					
d001.s047.t003	d001.s047.t005	bn:00032362n	wiki:potenza_(matematica)					
d001.s047.t005	d001.s047.t005	bn:00032355n	bn:00032362n	wiki:potenza_(matematica)				
d001.s047.t008	d001.s047.t008	bn:00108829a						
d001.s047.t009	d001.s047.t009	bn:00082225v						
d001.s047.t010	d001.s047.t010	bn:00068247n	bn:09064533n	wiki:radice_(simbolo)				
d001.s047.t015	d001.s047.t015	bn:00001965n	bn:00081410n					
d001.s047.t017	d001.s047.t017	bn:00086464v	bn:00094113v					
d001.s047.t019	d001.s047.t019	bn:00079583n	wiki:variabile_(informatica)					
d001.s047.t023	d001.s047.t023	bn:00036821n	wiki:funzione_(matematica)	wiki:mappa_(matematica)				
d001.s047.t028	d001.s047.t028	bn:00082705v	bn:00082711v					
d001.s047.t030	d001.s047.t030	bn:00086464v	bn:00094113v					
d001.s047.t032	d001.s047.t032	bn:00064072n						
d001.s047.t034	d001.s047.t034	bn:00104162a						
d001.s047.t040	d001.s047.t040	bn:00003792n						
d001.s047.t041	d001.s047.t041	bn:00088204v						
d001.s047.t043	d001.s047.t043	bn:00036821n	wiki:funzione_(matematica)	wiki:mappa_(matematica)				
d001.s047.t045	d001.s047.t045	bn:00082812v	bn:00084849v					
d001.s047.t052	d001.s047.t052	bn:00059141n	bn:03744320n	wiki:operatore_(informatica)	wiki:operatore_(matematica)			
d001.s048.t006	d001.s048.t006	bn:00087116v	bn:00092032v					
d001.s048.t009	d001.s048.t009	bn:00059141n	bn:03744320n	wiki:operatore_(informatica)	wiki:operatore_(matematica)			
d001.s048.t016	d001.s048.t016	bn:00087116v	bn:00092032v					
d001.s048.t019	d001.s048.t019	bn:00036821n	wiki:funzione_(matematica)	wiki:mappa_(matematica)				
d001.s048.t020	d001.s048.t020	bn:00079373n	wiki:utente					
d001.s048.t025	d001.s048.t025	bn:00082705v	bn:00082711v					
d001.s048.t027	d001.s048.t027	bn:00086466v						
d001.s048.t029	d001.s048.t029	bn:00079508n	bn:02743888n	wiki:valore_(informatica)				
d001.s048.t032	d001.s048.t032	bn:00079583n	wiki:variabile_(informatica)					
d001.s048.t036	d001.s048.t036	bn:00025928n	wiki:definizione					
d001.s048.t038	d001.s048.t038	bn:00021645n						
d001.s048.t039	d001.s048.t039	bn:00086466v						
d001.s048.t040	d001.s048.t041	bn:03132721n						
d001.s049.t002	d001.s049.t002	bn:00025928n	wiki:definizione					
d001.s049.t004	d001.s049.t005	bn:03132721n						
d001.s049.t009	d001.s049.t009	bn:00001965n	bn:00081410n					
d001.s049.t013	d001.s049.t013	bn:00086466v						
d001.s049.t014	d001.s049.t014	bn:00053826n	bn:00059128n					
d001.s049.t015	d001.s049.t015	bn:00100214a						
d001.s049.t017	d001.s049.t017	bn:08534138n						
d001.s050.t002	d001.s050.t002	bn:00087594v						
d001.s050.t004	d001.s050.t004	bn:00019220n	bn:00021644n	bn:00021645n				
d001.s050.t005	d001.s050.t005	bn:00103006a						
d001.s050.t012	d001.s050.t012	bn:00019220n	bn:00021644n	bn:00021645n				
d001.s050.t014	d001.s050.t014	bn:00082705v	bn:00082711v					
d001.s050.t018	d001.s050.t018	bn:00112146a						
d001.s050.t021	d001.s050.t021	bn:00088204v						
d001.s050.t027	d001.s050.t027	bn:00019220n	bn:00021644n	bn:00021645n				
d001.s050.t030	d001.s050.t030	bn:00082705v						
d001.s050.t032	d001.s050.t032	bn:00105740a						
d001.s050.t033	d001.s050.t033	bn:00003132n						
d001.s050.t038	d001.s050.t038	bn:03305154n	wiki:oggetto_container					
d001.s050.t039	d001.s050.t039	bn:03313895n	wiki:mathml					
d001.s050.t043	d001.s050.t043	bn:00082705v						
d001.s050.t045	d001.s050.t045	bn:00086466v						
d001.s050.t047	d001.s050.t047	bn:03305154n	wiki:oggetto_container					
d001.s051.t002	d001.s051.t002	bn:00114714r						
d001.s051.t005	d001.s051.t005	bn:00036821n	wiki:funzione_(matematica)	wiki:mappa_(matematica)				
d001.s051.t006	d001.s051.t006	bn:00086466v						
d001.s051.t007	d001.s051.t008	bn:03132721n						
d001.s052;d001.s053.t001	d001.s052;d001.s053.t001	bn:00114424r	bn:00116383r					
d001.s052;d001.s053.t003	d001.s052;d001.s053.t003	bn:00082817v	bn:00087656v	bn:00092265v				
d001.s052;d001.s053.t007	d001.s052;d001.s053.t007	bn:00022095n	bn:00079373n	wiki:consumatore	wiki:utente			
d001.s052;d001.s053.t009	d001.s052;d001.s053.t009	bn:00090141v	bn:00090143v					
d001.s052;d001.s053.t010	d001.s052;d001.s053.t010	bn:03313895n	wiki:mathml					
d001.s052;d001.s053.t012	d001.s052;d001.s053.t012	bn:00101973a						
d001.s052;d001.s053.t016	d001.s052;d001.s053.t016	bn:03313895n	wiki:mathml					
d001.s052;d001.s053.t018	d001.s052;d001.s053.t018	bn:00088629v						
d001.s052;d001.s053.t020	d001.s052;d001.s053.t020	bn:00036821n	wiki:funzione_(matematica)	wiki:mappa_(matematica)				
d001.s052;d001.s053.t022	d001.s052;d001.s053.t022	bn:00022956n	wiki:funzione_trigonometrica					
d001.s052;d001.s053.t024	d001.s052;d001.s053.t024	bn:00071709n	wiki:seno_(matematica)					
d001.s052;d001.s053.t027	d001.s052;d001.s053.t027	bn:00097285a						
d001.s052;d001.s053.t029	d001.s052;d001.s053.t029	bn:00036821n	wiki:funzione_(matematica)	wiki:mappa_(matematica)				
d001.s052;d001.s053.t029	d001.s052;d001.s053.t030	bn:00019189n	wiki:funzione_trigonometrica					
d001.s052;d001.s053.t030	d001.s052;d001.s053.t030	bn:00112111a						
d001.s052;d001.s053.t033	d001.s052;d001.s053.t033	bn:00001296n	wiki:addizione	wiki:sommatoria				
d001.s052;d001.s053.t035	d001.s052;d001.s053.t035	bn:00053827n						
d001.s054.t002	d001.s054.t002	bn:00085860v	bn:00089815v					
d001.s054.t004	d001.s054.t004	bn:00035907n	bn:00078798n					
d001.s054.t006	d001.s054.t006	bn:00036821n	wiki:funzione_(matematica)	wiki:mappa_(matematica)				
d001.s055.t002	d001.s055.t002	bn:00082705v						
d001.s055.t003	d001.s055.t003	bn:00001296n	wiki:addizione	wiki:sommatoria				
d001.s055.t005	d001.s055.t005	bn:00056300n	wiki:moltiplicazione	wiki:per_(matematica)				
d001.s055.t008	d001.s055.t008	bn:00076924n						
d001.s055.t010	d001.s055.t010	bn:00088078v						
d001.s055.t012	d001.s055.t012	bn:00059141n	bn:03744320n	wiki:operatore_(informatica)	wiki:operatore_(matematica)			
d001.s055.t015	d001.s055.t015	bn:00019751n	bn:00020949n	bn:00022002n	wiki:interfaccia_a_riga_di_comando			
d001.s055.t017	d001.s055.t017	bn:08534138n						
d001.s055.t019	d001.s055.t019	bn:00104094a	bn:00113455a					
d001.s055.t021	d001.s055.t021	bn:03099895n	wiki:calcolatrice_(mac_os)					
d001.s056.t004	d001.s056.t004	bn:00051508n						
d001.s056.t006	d001.s056.t006	bn:00079583n	wiki:variabile_(informatica)					
d001.s057.t001	d001.s057.t003	bn:00625364n						
d001.s057.t002	d001.s057.t002	bn:00101724a						
d001.s057.t002	d001.s057.t003	bn:00625364n						
d001.s057.t009	d001.s057.t009	bn:00084662v	bn:00093430v					
d001.s057.t011	d001.s057.t011	bn:00081292n	wiki:finestra_(informatica)					
d001.s057.t011	d001.s057.t013	bn:00026837n	wiki:dialog_box					
d001.s057.t016	d001.s057.t016	bn:00082536v	bn:00087587v					
d001.s057.t018	d001.s057.t018	bn:00082553v	bn:00095090v					
d001.s057.t020	d001.s057.t020	bn:00079508n	bn:02743888n	wiki:valore_(informatica)				
d001.s057.t023	d001.s057.t023	bn:00001965n	bn:00081410n					
d001.s057.t027	d001.s057.t027	bn:03986055n	wiki:log					
d001.s058.t001	d001.s058.t001	bn:00096798a	bn:00101929a	bn:00102466a				
d001.s058.t002	d001.s058.t002	bn:00019848n						
d001.s058.t004	d001.s058.t004	bn:00087594v	bn:00087681v					
d001.s058.t006	d001.s058.t006	bn:00032395n	bn:03834028n	wiki:espressione_(informatica)	wiki:espressione_aritmetica	wiki:formula		
d001.s058.t009	d001.s058.t009	bn:00079508n	bn:02743888n	wiki:valore_(informatica)				
d001.s058.t011	d001.s058.t011	bn:00079583n	wiki:variabile_(informatica)					
d001.s058.t016	d001.s058.t016	bn:00082553v	bn:00095090v					
d001.s058.t018	d001.s058.t018	bn:00105739a	bn:00105740a					
d001.s058.t019	d001.s058.t019	bn:00034520n						
d001.s059.t001	d001.s059.t001	bn:00020947n	wiki:control_(tasto)					
d001.s059.t002	d001.s059.t002	bn:00056688n	wiki:n					
d001.s060.t001	d001.s060.t001	bn:00085059v						
d001.s060.t003	d001.s060.t003	bn:00019751n	bn:00022002n	wiki:interfaccia_a_riga_di_comando				
d001.s061.t001	d001.s061.t001	bn:00020947n	wiki:control_(tasto)					
d001.s061.t002	d001.s061.t002	bn:00014379n	wiki:c					
d001.s061.t003	d001.s061.t003	bn:00090416v						
d001.s061.t004	d001.s061.t004	bn:03932262n	wiki:script					
d001.s062.t001	d001.s062.t001	bn:00082225v	bn:00087107v	bn:00087823v				
d001.s062.t003	d001.s062.t003	bn:00020945n	bn:04591077n	bn:09399470n	bn:09532430n	wiki:istruzione_(informatica)		
d001.s062.t004	d001.s062.t004	bn:00108978a						
d001.s062.t007	d001.s062.t007	bn:00021475n	wiki:file					
d001.s063.t002	d001.s063.t002	bn:00100490a	bn:00100493a					
d001.s063.t003	d001.s063.t003	bn:00054625n						
d001.s063.t005	d001.s063.t005	bn:00086009v	bn:00088480v					
d001.s063.t007	d001.s063.t007	bn:00050969n	wiki:libreria_(software)					
d001.s063.t010	d001.s063.t010	bn:00092413v						
d001.s063.t012	d001.s063.t012	bn:00049573n	bn:00081568n	wiki:progetto				
d001.s063.t013	d001.s063.t013	bn:00082149v	bn:00083995v					
d001.s063.t015	d001.s063.t015	bn:00004489n						
d001.s064.t001	d001.s064.t001	bn:00020947n	wiki:control_(tasto)					
d001.s064.t002	d001.s064.t002	bn:00068673n	wiki:s					
d001.s064.t004	d001.s064.t004	bn:03932262n	wiki:script					
d001.s065.t003	d001.s065.t003	bn:00020945n	bn:04591077n	bn:09399470n	bn:09532430n	wiki:istruzione_(informatica)		
d001.s065.t004	d001.s065.t004	bn:00082225v	bn:00087107v	bn:00087823v				
d001.s065.t006	d001.s065.t006	bn:00046275n	bn:00073989n	bn:00074002n				
d001.s065.t008	d001.s065.t008	bn:03751534n	wiki:sessione					
d001.s065.t010	d001.s065.t010	bn:00001965n	bn:00081410n					
d001.s065.t013	d001.s065.t013	bn:00092558v						
d001.s066.t001	d001.s066.t001	bn:00084080v						
d001.s066.t002	d001.s066.t002	bn:00021475n	wiki:file					
d001.s066.t002	d001.s066.t004	bn:00028018n	wiki:file_di_testo					
d001.s066.t004	d001.s066.t004	bn:00076732n	bn:01848600n	bn:09398162n	wiki:testo			
d001.s066.t004	d001.s066.t005	bn:01848600n						
d001.s066.t005	d001.s066.t005	bn:00101973a						
d001.s066.t009	d001.s066.t009	bn:00108829a						
d001.s066.t010	d001.s066.t010	bn:00082553v	bn:00095090v					
d001.s066.t011	d001.s066.t011	bn:00082705v						
d001.s066.t013	d001.s066.t013	bn:00097285a						
d001.s066.t014	d001.s066.t014	bn:00076736n	wiki:editor_(informatica)					
d001.s066.t014	d001.s066.t016	bn:00076736n	wiki:editor_(informatica)					
d001.s066.t016	d001.s066.t016	bn:00076732n	bn:01848600n	bn:09398162n	wiki:testo			
d001.s066.t019	d001.s066.t019	bn:03628723n	wiki:kate					
d001.s067.t001	d001.s067.t001	bn:00020947n	wiki:control_(tasto)					
d001.s067.t002	d001.s067.t002	bn:00049538n	wiki:l					
d001.s067.t004	d001.s067.t004	bn:03986055n	wiki:log					
d001.s068.t003	d001.s068.t003	bn:03986055n	wiki:log					
d001.s068.t007	d001.s068.t007	bn:00034520n						
d001.s068.t009	d001.s068.t009	bn:00021475n	wiki:file					
d001.s068.t010	d001.s068.t010	bn:00045087n	wiki:html					
d001.s068.t014	d001.s068.t014	bn:00092023v						
d001.s069.t001	d001.s069.t001	bn:00020947n	wiki:control_(tasto)					
d001.s069.t002	d001.s069.t002	bn:00065472n	wiki:q					
d001.s069.t003	d001.s069.t003	bn:00084710v						
d001.s070.t001	d001.s070.t001	bn:00085170v						
d001.s070.t003	d001.s070.t003	bn:00021492n	wiki:programma_(informatica)					
d001.s071.t002	d001.s071.t002	bn:00082317v	bn:00082324v					
d001.s071.t004	d001.s071.t004	bn:00103328a	bn:00107269a					
d001.s071.t005	d001.s071.t005	bn:00017904n	bn:00041412n	bn:00063050n	wiki:diagramma	wiki:grafico_di_una_funzione		
d001.s071.t006	d001.s071.t006	bn:00780722n	wiki:bidimensionalità					
d001.s071.t008	d001.s071.t008	bn:08534138n						
d001.s071.t011	d001.s071.t011	bn:00088913v						
d001.s071.t013	d001.s071.t013	bn:00120018n	wiki:navigazione_a_schede					
d001.s071.t014	d001.s071.t014	bn:00017904n	bn:00041412n	bn:00063050n	wiki:diagramma	wiki:grafico_di_una_funzione		
d001.s071.t015	d001.s071.t015	bn:00780722n	wiki:bidimensionalità					
d001.s071.t020	d001.s071.t020	bn:00120018n	wiki:navigazione_a_schede					
d001.s071.t023	d001.s071.t023	bn:00082317v	bn:00082324v					
d001.s071.t025	d001.s071.t025	bn:00103328a	bn:00107269a					
d001.s071.t026	d001.s071.t026	bn:00036821n	wiki:funzione_(matematica)	wiki:mappa_(matematica)				
d001.s072.t003	d001.s072.t003	bn:00082306v						
d001.s072.t005	d001.s072.t005	bn:00012528n						
d001.s072.t005	d001.s072.t007	bn:03113401n	wiki:text_box					
d001.s072.t007	d001.s072.t007	bn:00076732n	bn:01848600n	bn:09398162n	wiki:testo			
d001.s072.t010	d001.s072.t010	bn:00093281v	bn:00095847v					
d001.s072.t012	d001.s072.t012	bn:00036821n	wiki:funzione_(matematica)	wiki:mappa_(matematica)				
d001.s073.t002	d001.s073.t002	bn:00086682v	bn:00095802v					
d001.s073.t003	d001.s073.t003	bn:00082705v						
d001.s073.t005	d001.s073.t005	bn:00112216a						
d001.s073.t006	d001.s073.t006	bn:00036821n	wiki:funzione_(matematica)	wiki:mappa_(matematica)				
d001.s073.t007	d001.s073.t007	bn:00036821n	wiki:funzione_(matematica)	wiki:mappa_(matematica)				
d001.s073.t010	d001.s073.t010	bn:00104964a	bn:00107182a	bn:00107194a				
d001.s073.t011	d001.s073.t011	bn:00086464v	bn:00094113v					
d001.s074.t003	d001.s074.t003	bn:00087594v	bn:00087681v					
d001.s074.t005	d001.s074.t005	bn:00036821n	wiki:funzione_(matematica)	wiki:mappa_(matematica)				
d001.s074.t006	d001.s074.t006	bn:00091986v						
d001.s074.t007	d001.s074.t007	bn:00058395n	wiki:okay					
d001.s074.t009	d001.s074.t009	bn:00087013v						
d001.s074.t011	d001.s074.t011	bn:00017904n	bn:00041412n	bn:00063050n	wiki:diagramma	wiki:grafico_di_una_funzione		
d001.s074.t013	d001.s074.t013	bn:00081292n	wiki:finestra_(informatica)					
d001.s074.t014	d001.s074.t014	bn:00099598a	bn:00106332a					
d001.s075.t002	d001.s075.t002	bn:00088078v						
d001.s075.t004	d001.s075.t004	bn:00017904n	bn:00041412n	bn:00063050n	wiki:diagramma	wiki:grafico_di_una_funzione		
d001.s075.t006	d001.s075.t006	bn:00104506a	bn:00110075a					
d001.s076.t001	d001.s076.t001	bn:00082705v						
d001.s076.t003	d001.s076.t003	bn:03843242n	wiki:command_button					
d001.s076.t006	d001.s076.t006	bn:01622345n						
d001.s076.t008	d001.s076.t008	bn:00051508n						
d001.s077.t002	d001.s077.t002	bn:00093518v						
d001.s077.t004	d001.s077.t004	bn:00101348a						
d001.s077.t005	d001.s077.t005	bn:00020726n	wiki:colore					
d001.s077.t007	d001.s077.t007	bn:00096798a	bn:00101929a	bn:00102466a				
d001.s077.t008	d001.s077.t008	bn:00017904n	bn:00041412n	bn:00063050n	wiki:diagramma	wiki:grafico_di_una_funzione		
d001.s079.t002	d001.s079.t002	bn:00082907v						
d001.s079.t005	d001.s079.t005	bn:00047203n	bn:00067199n					
d001.s079.t007	d001.s079.t007	bn:00099598a	bn:00101687a	bn:00106332a				
d001.s079.t008	d001.s079.t008	bn:00016734n	bn:00072856n					
d001.s079.t009	d001.s079.t009	bn:00100197a						
d001.s079.t014	d001.s079.t014	bn:00086342v	bn:00086942v					
d001.s079.t019	d001.s079.t019	bn:00036822n	bn:00068130n	wiki:ruolo_(sociologia)				
d001.s079.t021	d001.s079.t021	bn:00001177n						
d001.s079.t022	d001.s079.t022	bn:00048986n						
d001.s079.t024	d001.s079.t024	bn:00109211a						
d001.s079.t025	d001.s079.t025	bn:00001961n	bn:00007300n	bn:00007301n	wiki:agenzia_(diritto_pubblico)	wiki:autorità	wiki:ufficio_(locale)	
d001.s079.t027	d001.s079.t027	bn:00071432n						
d001.s079.t027	d001.s079.t028	bn:01623772n						
d001.s079.t028	d001.s079.t028	bn:00110842a	bn:00110844a					
d001.s079.t030	d001.s079.t030	bn:00059480n	bn:00059483n	bn:04094324n	wiki:organizzazione	wiki:organizzazione_aziendale		
d001.s079.t030	d001.s079.t032	bn:00006539n	wiki:associazione_(diritto)					
d001.s079.t032	d001.s079.t032	bn:02438777n	wiki:volontariato					
d001.s079.t036	d001.s079.t036	bn:00022095n	bn:00079373n	wiki:consumatore	wiki:utente			
d001.s079.t038	d001.s079.t038	bn:00070651n	bn:00070677n	wiki:servizio				
d001.s080.t003	d001.s080.t003	bn:00082475v						
d001.s080.t005	d001.s080.t005	bn:00026107n	bn:00057164n	wiki:bisogno				
d001.s080.t008	d001.s080.t008	bn:00062795n	wiki:piano_(strategia)					
d001.s080.t010	d001.s080.t010	bn:00104238a						
d001.s080.t016	d001.s080.t016	bn:00032656n	bn:00042904n	wiki:happening				
d001.s080.t019	d001.s080.t019	bn:00022095n	bn:00079373n	wiki:consumatore	wiki:utente			
d001.s080.t021	d001.s080.t021	bn:00083413v						
d001.s080.t024	d001.s080.t024	bn:00070651n	wiki:servizio					
d001.s080.t026	d001.s080.t026	bn:00019967n	bn:00064476n					
d001.s080.t031	d001.s080.t031	bn:00021394n	bn:00047730n					
d001.s080.t034	d001.s080.t034	bn:00051045n	bn:00051046n	bn:00051047n				
d001.s080.t034	d001.s080.t035	bn:02021819n						
d001.s080.t035	d001.s080.t035	bn:00100875a	bn:00102469a					
d001.s081.t004	d001.s081.t004	bn:00082206v	bn:00094538v					
d001.s081.t007	d001.s081.t007	bn:00066141n						
d001.s081.t010	d001.s081.t010	bn:00101347a						
d001.s082.t001	d001.s082.t001	bn:00117321r						
d001.s082.t003	d001.s082.t003	bn:00011638n	bn:00021015n	wiki:comitato_(collegio)				
d001.s082.t003	d001.s082.t004	bn:03895618n	wiki:commissione_europea					
d001.s082.t004	d001.s082.t004	bn:00102440a						
d001.s082.t007	d001.s082.t007	bn:00055180n	bn:03743591n	wiki:dicastero				
d001.s082.t009	d001.s082.t010	bn:00072552n	wiki:assistente_sociale					
d001.s082.t010	d001.s082.t010	bn:00110842a	bn:00110844a					
d001.s082.t011	d001.s082.t011	bn:00110978a						
d001.s082.t014	d001.s082.t014	bn:00007299n	bn:00032180n	wiki:governo	wiki:potere_esecutivo	wiki:regime_(politica)		
d001.s082.t014	d001.s082.t015	bn:00001430n	wiki:circoscrizione					
d001.s082.t015	d001.s082.t015	bn:00109624a						
d001.s082.t017	d001.s082.t017	bn:00037072n	wiki:galizia_(spagna)					
d001.s082.t020	d001.s082.t020	bn:00031641n	bn:00036064n	bn:00366263n				
d001.s082.t022	d001.s082.t022	bn:00082778v	bn:00086753v					
d001.s082.t024	d001.s082.t024	bn:00021721n						
d001.s082.t025	d001.s082.t025	bn:00102440a						
d001.s082.t027	d001.s082.t027	bn:00043267n	bn:00074900n					
d001.s082.t028	d001.s082.t028	bn:00053403n	wiki:esclusione_sociale					
d001.s082.t028	d001.s082.t029	bn:00053403n	wiki:esclusione_sociale					
d001.s082.t029	d001.s082.t029	bn:00110842a	bn:00110844a					
d001.s082.t032	d001.s082.t032	bn:00103780a	bn:00106333a					
d001.s082.t033	d001.s082.t033	bn:00017557n						
d001.s082.t036	d001.s082.t036	bn:00070651n	bn:00070677n	wiki:servizio				
d001.s082.t037	d001.s082.t037	bn:00109211a						
d001.s082.t039	d001.s082.t039	bn:00002155n	bn:00055177n	wiki:aiuti_umanitari				
d001.s083.t001	d001.s083.t001	bn:00116085r						
d001.s083.t003	d001.s083.t003	bn:00031641n	bn:00036064n	bn:00366263n				
d001.s083.t005	d001.s083.t005	bn:00084099v	bn:00092123v					
d001.s083.t008	d001.s083.t008	bn:00071869n						
d001.s083.t010	d001.s083.t010	bn:00062759n						
d001.s083.t014	d001.s083.t014	bn:00049573n	bn:00067181n	bn:00074790n	wiki:progetto	wiki:report_informativo		
d001.s083.t015	d001.s083.t015	bn:00100121a						
d001.s083.t017	d001.s083.t017	bn:00087763v						
d001.s083.t019	d001.s083.t019	bn:00032425n						
d001.s083.t023	d001.s083.t023	bn:00030844n						
d001.s083.t024	d001.s083.t024	bn:00101412a	bn:00101413a					
d001.s083.t028	d001.s083.t028	bn:00014138n	bn:00030616n	bn:00030625n	wiki:rapporto_di_lavoro			
d001.s083.t029	d001.s083.t029	bn:00082573v						
d001.s083.t031	d001.s083.t031	bn:00104506a	bn:00110075a					
d001.s083.t032	d001.s083.t032	bn:00077269n						
d001.s083.t034	d001.s083.t034	bn:00037027n	bn:08930044n	wiki:redditività				
d001.s084.t002	d001.s084.t002	bn:00049573n	bn:00067181n	bn:00074790n	wiki:progetto	wiki:report_informativo		
d001.s084.t004	d001.s084.t004	bn:00083141v						
d001.s084.t007	d001.s084.t007	bn:00047238n	wiki:intervista					
d001.s084.t008	d001.s084.t008	bn:00108488a	bn:00108489a					
d001.s084.t011	d001.s084.t011	bn:00014158n	bn:00027367n	bn:00032179n	wiki:dirigente			
